seed,sample_size,instruments,null_kind,positive_rate,model,roc_auc,pr_auc,brier,log_loss,accuracy,balanced_accuracy,calibration_error,baseline_roc_auc,baseline_pr_auc,baseline_brier,baseline_log_loss,brier_improvement,log_loss_improvement
226,195,5,IID,0.5025641025641026,regularized_logistic,0.5585945718493582,0.5776557488043854,0.25047585222055685,0.6940972400625088,0.49743589743589745,0.5,0.0380096642947958,0.5,0.5025641025641026,0.2500038003569184,0.6931547831065856,-0.0004720518636384674,-0.0009424569559232099
227,195,5,IID,0.4512820512820513,regularized_logistic,0.5057349192863212,0.46863812661512905,0.2510669257945966,0.695281327139431,0.4512820512820513,0.5,0.05872010434579228,0.5,0.4512820512820513,0.24789836759784167,0.6889395228213206,-0.0031685581967549337,-0.006341804318110378
228,195,5,IID,0.5435897435897435,regularized_logistic,0.48092007631969474,0.5838370581084277,0.25215784492325216,0.6974654354648993,0.4564102564102564,0.5,0.06354611263969823,0.5,0.5435897435897435,0.2481941299371803,0.6895316602098484,-0.00396371498607187,-0.007933775255050901
229,195,5,IID,0.5384615384615384,regularized_logistic,0.5233862433862434,0.5950092360834055,0.24946793884109494,0.6921072708530378,0.5384615384615384,0.5,0.031435965476110606,0.5,0.5384615384615384,0.24928898299296498,0.6917249453978737,-0.00017895584812996357,-0.0003823254551641453
230,195,5,IID,0.49743589743589745,regularized_logistic,0.5294550810014728,0.531436869569065,0.24994096682691805,0.6930291130583115,0.5487179487179488,0.5481800967809805,0.04776755736788524,0.5,0.49743589743589745,0.2500901052366117,0.6933274594773885,0.00014913840969363323,0.0002983464190770002
231,195,5,IID,0.4358974358974359,regularized_logistic,0.5114438502673797,0.44423404899211455,0.24618364514094493,0.6855074335036224,0.5641025641025641,0.5,0.015638014197056682,0.5,0.4358974358974359,0.24724729815638902,0.6876370466153523,0.0010636530154440882,0.0021296131117298778
232,195,5,IID,0.5538461538461539,regularized_logistic,0.4706257982120052,0.5375216336091034,0.24782161098068353,0.6887871271230793,0.5538461538461539,0.5,0.01930338812418486,0.5,0.5538461538461539,0.2512724540673451,0.6956924982508291,0.003450843086661576,0.006905371127749804
233,195,5,IID,0.49230769230769234,regularized_logistic,0.5256734006734007,0.5106207160521833,0.2517128194801137,0.6965924671707883,0.5076923076923077,0.5,0.04225922939809529,0.5,0.49230769230769234,0.24995350254553858,0.6930541839224874,-0.0017593169345751225,-0.0035382832483008553
234,195,5,IID,0.5487179487179488,regularized_logistic,0.47419286321155474,0.5555114957936449,0.2594536161011593,0.7121635876053941,0.4512820512820513,0.5,0.10873974356480282,0.5,0.5487179487179488,0.24850922681125537,0.6901643708345622,-0.010944389289903933,-0.021999216770831942
235,195,5,IID,0.4666666666666667,regularized_logistic,0.48066356720202874,0.4576192051372139,0.24970337456402616,0.6925539097791771,0.5333333333333333,0.5,0.028230440027982973,0.5,0.4666666666666667,0.25256198347107434,0.698276977627326,0.0028586089070481713,0.0057230678481489106
236,195,5,IID,0.46153846153846156,regularized_logistic,0.4903703703703703,0.46971220154159,0.250623342493581,0.6943940512499795,0.47692307692307695,0.5047619047619047,0.04430892454851082,0.5,0.46153846153846156,0.2486116438032291,0.6903683001717407,-0.002011698690351893,-0.004025751078238882
237,195,5,IID,0.4717948717948718,regularized_logistic,0.49609539890249055,0.4756020450571604,0.2516714037649594,0.6964927779894007,0.4717948717948718,0.5,0.04754776244020742,0.5,0.4717948717948718,0.24920498985112055,0.6915563187925112,-0.0024664139138388386,-0.004936459196889453
238,195,5,IID,0.4717948717948718,regularized_logistic,0.4784719290840017,0.4659682532771004,0.24955298010055954,0.6922527665099044,0.5282051282051282,0.5,0.017656876024742252,0.5,0.4717948717948718,0.24963574367030417,0.6924186182360799,8.276356974462606e-05,0.00016585172617544774
239,195,5,IID,0.48717948717948717,regularized_logistic,0.4902105263157895,0.457950626983632,0.24991903948746447,0.6929854182602867,0.5128205128205128,0.5,0.00726535031685116,0.5,0.48717948717948717,0.24983581407322955,0.6928187729015999,-8.322541423491647e-05,-0.00016664535868682329
240,195,5,IID,0.49743589743589745,regularized_logistic,0.46738901746265515,0.4809687226813595,0.25019825322709766,0.6935437969571553,0.5025641025641026,0.5,0.007315297061404047,0.5,0.49743589743589745,0.252282963717975,0.6977373582934299,0.0020847104908773284,0.004193561336274576
241,195,5,IID,0.5128205128205128,regularized_logistic,0.4750526315789474,0.5266262275871398,0.2500381375753129,0.6932241818658755,0.5128205128205128,0.5,0.0123967967595503,0.5,0.5128205128205128,0.2510700719265708,0.6952890780205858,0.0010319343512579238,0.002064896154710283
242,195,5,IID,0.4512820512820513,regularized_logistic,0.45401444350042486,0.4323132425340194,0.2490732766495253,0.691296298473179,0.5435897435897435,0.4953271028037383,0.023134952422368293,0.5,0.4512820512820513,0.24789836759784167,0.6889395228213206,-0.0011749090516836314,-0.0023567756518583227
243,195,5,IID,0.49230769230769234,regularized_logistic,0.54135101010101,0.5593000398552916,0.25258104707198165,0.6983273492256595,0.49230769230769234,0.5,0.052633461613194044,0.5,0.49230769230769234,0.2505682146553672,0.6942841876902537,-0.0020128324166144296,-0.004043161535405848
244,195,5,IID,0.48205128205128206,regularized_logistic,0.5385506635769961,0.5492884427058673,0.25485709031452974,0.7030576402547463,0.517948717948718,0.5,0.0721143992140319,0.5,0.48205128205128206,0.250165411848357,0.6934780121776466,-0.004691678466172744,-0.009579628077099667
245,195,5,IID,0.5128205128205128,regularized_logistic,0.5097894736842106,0.5400273474536363,0.2512727835462419,0.6956962966158212,0.48717948717948717,0.5,0.0380018694958007,0.5,0.5128205128205128,0.2517191098408228,0.6965908656540614,0.0004463262945809121,0.000894569038240145
246,195,5,IID,0.47692307692307695,regularized_logistic,0.509909340080118,0.4769249648980546,0.2494351682700585,0.6920162397392935,0.5230769230769231,0.5,0.001320905959575236,0.5,0.47692307692307695,0.24947392202087923,0.6920946779835451,3.8753750820741395e-05,7.843824425157742e-05
247,195,5,IID,0.5538461538461539,regularized_logistic,0.5379948914431673,0.6005843447702046,0.24900557424732742,0.6911580674022637,0.5538461538461539,0.5,0.04386037450143199,0.5,0.5538461538461539,0.25085634125453815,0.6948599935043296,0.0018507670072107352,0.003701926102065878
248,195,5,IID,0.5487179487179488,regularized_logistic,0.5673322005097705,0.6221353056478504,0.25960775766581257,0.7124842192881805,0.4512820512820513,0.5,0.11308680334878846,0.5,0.5487179487179488,0.24823917379890337,0.6896232679958043,-0.011368583866909199,-0.022860951292376197
249,195,5,IID,0.47692307692307695,regularized_logistic,0.4584651064726966,0.46023083125224085,0.25026909421871424,0.693685683080204,0.5076923076923077,0.49288425047438333,0.01811185967345933,0.5,0.47692307692307695,0.25030047338086414,0.6937481556338085,3.137916214990266e-05,6.24725536045867e-05
250,195,5,IID,0.4461538461538462,regularized_logistic,0.48084291187739464,0.44718530647746424,0.25888276832236884,0.7109971064545738,0.4461538461538462,0.5,0.10821921107476801,0.5,0.4461538461538462,0.2539517582342526,0.7010604677586751,-0.00493101008811625,-0.00993663869589867
251,195,5,IID,0.48717948717948717,regularized_logistic,0.5342105263157895,0.5095773899626764,0.2500397934742808,0.6932267709938669,0.49743589743589745,0.51,0.01790448807255411,0.5,0.48717948717948717,0.25024604246242116,0.6936393058702048,0.0002062489881403673,0.0004125348763379666
252,195,5,IID,0.5076923076923077,regularized_logistic,0.4364478114478114,0.4668322225627438,0.25446394647157183,0.7021805100939392,0.5076923076923077,0.5,0.053015714349915255,0.5,0.5076923076923077,0.24995350254553858,0.6930541839224874,-0.004510443926033253,-0.009126326171451815
253,195,5,IID,0.5025641025641026,regularized_logistic,0.5963601935619609,0.5762009092705456,0.2517395803980478,0.6966366527067318,0.49743589743589745,0.5,0.04263706704130843,0.5,0.5025641025641026,0.2500934677643919,0.6933341339616734,-0.001646112633655883,-0.0033025187450583804
254,195,5,IID,0.5025641025641026,regularized_logistic,0.5165158847043972,0.548392554761368,0.24998560034353415,0.6931183812122692,0.517948717948718,0.5179360403955396,0.017557996132589754,0.5,0.5025641025641026,0.25038348578543923,0.6939149930132862,0.00039788544190508257,0.0007966118010169776
255,195,5,IID,0.49743589743589745,regularized_logistic,0.4967389017462655,0.5101613556195335,0.25002526313025364,0.6931977103197094,0.5025641025641026,0.5026825163054913,0.0025096697822565442,0.5,0.49743589743589745,0.24999343256292922,0.6931340456285304,-3.1830567324420134e-05,-6.366469117902174e-05
256,195,5,IID,0.49230769230769234,regularized_logistic,0.5520833333333334,0.5566830256735728,0.251398574961206,0.6959485907109025,0.49230769230769234,0.5,0.04242966238435586,0.5,0.49230769230769234,0.25004429079560564,0.6932357629275799,-0.0013542841656003501,-0.002712827783322602
257,195,5,IID,0.4564102564102564,regularized_logistic,0.5244859020563917,0.4732388565164388,0.24837693113851844,0.6898985798963085,0.5435897435897435,0.5,0.01842570507090835,0.5,0.4564102564102564,0.2484228518789,0.689990695070303,4.592074038156646e-05,9.21151739944337e-05
258,195,5,IID,0.5282051282051282,regularized_logistic,0.4291895314478683,0.4900859180076772,0.2539299321961511,0.7010279571687612,0.4717948717948718,0.5,0.06827354607891689,0.5,0.5282051282051282,0.25246839311452385,0.6980904212067488,-0.0014615390816272722,-0.0029375359620124053
259,195,5,IID,0.517948717948718,regularized_logistic,0.47124499684010956,0.5020874523056371,0.25070537176929525,0.6945584598573437,0.4717948717948718,0.4779334316410364,0.035320650157366684,0.5,0.517948717948718,0.250165411848357,0.6934780121776466,-0.0005399599209382488,-0.0010804476796970608
260,195,5,IID,0.5076923076923077,regularized_logistic,0.515256734006734,0.5329488094396126,0.25063753558216073,0.6944261767944128,0.5076923076923077,0.5,0.027468762185593687,0.5,0.5076923076923077,0.2506268487335354,0.6944045667021138,-1.0686848625318657e-05,-2.16100922989515e-05
261,195,5,IID,0.46153846153846156,regularized_logistic,0.4867724867724868,0.46368371359881744,0.24982146267197297,0.692790042210677,0.5282051282051282,0.5071428571428571,0.03402706222819588,0.5,0.46153846153846156,0.2492000861647744,0.6915470564621289,-0.0006213765071985677,-0.0012429857485480866
262,195,5,IID,0.49230769230769234,regularized_logistic,0.5393518518518519,0.5246195419233801,0.24986600098341916,0.6928790206733143,0.5076923076923077,0.5,0.007162023631494763,0.5,0.49230769230769234,0.2501697551134065,0.6934867199159392,0.00030375412998734364,0.0006076992426249372
263,195,5,IID,0.49230769230769234,regularized_logistic,0.5125210437710438,0.5679531870819798,0.25010342485705267,0.6933544092845885,0.5076923076923077,0.5,0.017204654128932295,0.5,0.49230769230769234,0.24994278448823895,0.6930327460336977,-0.00016064036881371924,-0.0003216632508907802
264,195,5,IID,0.5128205128205128,regularized_logistic,0.5184210526315789,0.5696626545857495,0.249790498070414,0.6927280148146027,0.5230769230769231,0.5318421052631579,0.018655724192859047,0.5,0.5128205128205128,0.24994257433025277,0.6930323283294806,0.0001520762598387626,0.0003043135148779186
265,195,5,IID,0.517948717948718,regularized_logistic,0.5103223088266273,0.5219010294464357,0.25201688420612783,0.6971871154130901,0.48205128205128206,0.5,0.04818923476082715,0.5,0.517948717948718,0.24991714521391462,0.6929814696799558,-0.002099738992213218,-0.004205645733134311
266,195,5,IID,0.5076923076923077,regularized_logistic,0.4525462962962963,0.5128554383401082,0.2520056891467872,0.6971691822724697,0.49230769230769234,0.5,0.04240468875170367,0.5,0.5076923076923077,0.25074474736383073,0.6946377672496504,-0.0012609417829564928,-0.0025314150228192833
267,195,5,IID,0.5128205128205128,regularized_logistic,0.3960000000000001,0.48880928072629215,0.2513521035807394,0.6958542539616188,0.48717948717948717,0.5,0.032940456017592434,0.5,0.5128205128205128,0.2503909113676206,0.6939291414272934,-0.0009611922131188,-0.0019251125343253683
268,195,5,IID,0.4307692307692308,regularized_logistic,0.531102531102531,0.4424575860141263,0.24867341545719748,0.6904936236323221,0.5692307692307692,0.5,0.059278733395977945,0.5,0.4307692307692308,0.251085203301582,0.6953177513671265,0.002411787844384533,0.00482412773480434
269,195,5,IID,0.517948717948718,regularized_logistic,0.5054771434590268,0.5012380061176148,0.2520385845066283,0.6972305757013653,0.48205128205128206,0.5,0.048186555431646794,0.5,0.517948717948718,0.24968520084973872,0.6925174668433655,-0.002353383656889585,-0.004713108857999804
270,195,5,IID,0.4717948717948718,regularized_logistic,0.47889404812157027,0.4574043387815042,0.24925215497162984,0.691650778993607,0.5282051282051282,0.5,0.0015473915148434547,0.5,0.4717948717948718,0.2517566580677024,0.6966631630278856,0.0025045030960725856,0.005012384034278505
271,195,5,IID,0.5384615384615384,regularized_logistic,0.4817989417989417,0.5650398014802054,0.24938673153450558,0.6919187901795176,0.49743589743589745,0.46746031746031746,0.027522118311980003,0.5,0.5384615384615384,0.2499371102226099,0.6930214008912413,0.0005503786881043138,0.0011026107117236839
272,195,5,IID,0.5230769230769231,regularized_logistic,0.5574530887623866,0.6003038757748234,0.25380020766994027,0.700770940518307,0.47692307692307695,0.5,0.06806430741935454,0.5,0.5230769230769231,0.25084583335522487,0.6948393446912808,-0.0029543743147154022,-0.0059315958270261815
273,195,5,IID,0.5282051282051282,regularized_logistic,0.4514563106796116,0.5279891782834047,0.25270024234829563,0.6985558705725996,0.4717948717948718,0.5,0.058409620330063916,0.5,0.5282051282051282,0.24940485009605975,0.6919566193148422,-0.003295392252235879,-0.006599251257757399
274,195,5,IID,0.49230769230769234,regularized_logistic,0.5387205387205387,0.5220335141414468,0.25105090268067626,0.6952514738274638,0.49230769230769234,0.5,0.036591565751964206,0.5,0.49230769230769234,0.2499629596549206,0.6930731161894942,-0.0010879430257556555,-0.0021783576379695857
275,195,5,IID,0.47692307692307695,regularized_logistic,0.46078431372549017,0.463609950473573,0.25104776822891234,0.6952558056168084,0.5025641025641026,0.4832384566729918,0.019563986302176133,0.5,0.47692307692307695,0.24947329154692036,0.6920934067621084,-0.001574476681991982,-0.0031623988547000437
276,195,5,IID,0.48205128205128206,regularized_logistic,0.5827891299768275,0.6008511512706491,0.25009454565534717,0.6933362600808042,0.48205128205128206,0.5,0.022987164157526607,0.5,0.48205128205128206,0.250165411848357,0.6934780121776466,7.08661930098331e-05,0.00014175209684241796
277,195,5,IID,0.49230769230769234,regularized_logistic,0.5496632996632997,0.5468397364278672,0.2498574542987223,0.6928620128781086,0.5076923076923077,0.5,0.0023631747260779434,0.5,0.49230769230769234,0.2511633820724729,0.6954769957820697,0.0013059277737506036,0.002614982903961116
278,195,5,IID,0.5230769230769231,regularized_logistic,0.49093400801180687,0.5533348860974057,0.25057585495141244,0.6942993308214941,0.49230769230769234,0.5147058823529411,0.033320908088926585,0.5,0.5230769230769231,0.24976646193776175,0.6926800850848073,-0.0008093930136506833,-0.001619245736686814
279,195,5,IID,0.48205128205128206,regularized_logistic,0.5092690120075838,0.4822056756373382,0.2496555189007488,0.6924568262095478,0.5128205128205128,0.5046345060037919,0.012306879139041337,0.5,0.48205128205128206,0.2505011042050862,0.6941495610302354,0.0008455853043373984,0.001692734820687547
280,195,5,IID,0.49230769230769234,regularized_logistic,0.515888047138047,0.5308660911732188,0.25173647840813906,0.6966274868151996,0.49230769230769234,0.5,0.04295449143625718,0.5,0.49230769230769234,0.25022250476795926,0.6935922482517112,-0.0015139736401797999,-0.0030352385634884183
281,195,5,IID,0.46153846153846156,regularized_logistic,0.5232804232804232,0.4820301914739758,0.24889613196787913,0.6909383453238206,0.5384615384615384,0.5,0.02339209751018656,0.5,0.46153846153846156,0.2511072698901399,0.6953622057805421,0.002211137922260742,0.004423860456721496
282,195,5,IID,0.4717948717948718,regularized_logistic,0.4992612916842549,0.47912803813190363,0.24974451018120006,0.6926361821970158,0.5282051282051282,0.5,0.023105135021645407,0.5,0.4717948717948718,0.2495698241152786,0.6922867430763465,-0.00017468606592146996,-0.0003494391206693148
283,195,5,IID,0.4717948717948718,regularized_logistic,0.48469818488813843,0.48530435223011714,0.2528797469683792,0.6989167527558439,0.48205128205128206,0.5091283241874208,0.05550963478786973,0.5,0.4717948717948718,0.2500473030600755,0.6932417867668748,-0.002832443908303728,-0.005674965988969105
284,195,5,IID,0.4717948717948718,regularized_logistic,0.4688687209793162,0.46974427653905726,0.25630830647941294,0.7058305145710773,0.4717948717948718,0.5,0.08340078463788547,0.5,0.4717948717948718,0.25113234874316764,0.6954127041476089,-0.005175957736245296,-0.010417810423468343
285,195,5,IID,0.5435897435897435,regularized_logistic,0.5252278990884036,0.5754630164219262,0.25267233026890895,0.6984964042683848,0.4564102564102564,0.5,0.06857897814735509,0.5,0.5435897435897435,0.24897255511831023,0.6910918017019106,-0.0036997751505987164,-0.007404602566474128
286,195,5,IID,0.48205128205128206,regularized_logistic,0.5159047819675584,0.5011585315258622,0.25111089917314305,0.6953703652886435,0.48205128205128206,0.5,0.037975957352469336,0.5,0.48205128205128206,0.25236450501664626,0.6978852141965893,0.0012536058435032027,0.0025148489079458436
287,195,5,IID,0.5025641025641026,regularized_logistic,0.48264254155270353,0.5135535080075042,0.2506726261612753,0.6944944626845613,0.5025641025641026,0.5,0.022888899971211685,0.5,0.5025641025641026,0.2506039415130324,0.6943570030439673,-6.868464824288933e-05,-0.0001374596405939732
288,195,5,IID,0.5128205128205128,regularized_logistic,0.505157894736842,0.5118107825558623,0.24982920399999686,0.6928056584441638,0.5128205128205128,0.5,0.0024369615367019204,0.5,0.5128205128205128,0.2500697199119439,0.693286621577105,0.0002405159119470146,0.0004809631329412145
289,195,5,IID,0.4461538461538462,regularized_logistic,0.44710515112813964,0.41355083222092937,0.2557805703377245,0.7047383814895543,0.4461538461538462,0.5,0.0880359510823226,0.5,0.4461538461538462,0.2512724540673451,0.6956924982508292,-0.004508116270379392,-0.009045883238725017
290,195,5,IID,0.441025641025641,regularized_logistic,0.5331768721997012,0.4636878177514834,0.25705594054724595,0.7073023124889606,0.441025641025641,0.5,0.10383106270898723,0.5,0.441025641025641,0.24811931369406953,0.6893841685911082,-0.008936626853176421,-0.0179181438978524
291,195,5,IID,0.47692307692307695,regularized_logistic,0.4930423782416192,0.4965956899916453,0.24980449987497458,0.6927561683372174,0.5230769230769231,0.5,0.018106435305604074,0.5,0.47692307692307695,0.25061129704255175,0.6943699806331775,0.0008067971675771723,0.0016138122959600265
292,195,5,IID,0.5076923076923077,regularized_logistic,0.46527777777777773,0.5278146717222592,0.25069951478680724,0.694550595371928,0.5076923076923077,0.5,0.027377636846822373,0.5,0.5076923076923077,0.2503242212333121,0.6937970066749163,-0.0003752935534951374,-0.0007535886970116978
293,195,5,IID,0.48205128205128206,regularized_logistic,0.49199494417526857,0.4843639122479977,0.24973140359170856,0.6926099704285277,0.517948717948718,0.5,0.002793161435356406,0.5,0.48205128205128206,0.25032232981143576,0.6937918918244704,0.0005909262197272003,0.0011819213959427533
294,195,5,IID,0.5230769230769231,regularized_logistic,0.5298334387518449,0.5754914938484517,0.2575354563557318,0.7083584920659489,0.47692307692307695,0.5,0.09274551326742544,0.5,0.5230769230769231,0.25183882984033257,0.69682863953834,-0.005696626515399206,-0.011529852527608964
295,195,5,IID,0.49743589743589745,regularized_logistic,0.458973280033663,0.4994190273199625,0.2502766085571815,0.6937008368178177,0.5025641025641026,0.5,0.01222175166896211,0.5,0.49743589743589745,0.24999644482739908,0.6931400702088899,-0.0002801637297824011,-0.0005607666089277874
296,195,5,IID,0.5384615384615384,regularized_logistic,0.546137566137566,0.5617974230237238,0.2555557826099234,0.704294957690994,0.46153846153846156,0.5,0.08873959230801637,0.5,0.5384615384615384,0.24883756363846513,0.6908212265183374,-0.006718218971458273,-0.0134737311726566
297,195,5,IID,0.49743589743589745,regularized_logistic,0.4961077214390911,0.5164165085544532,0.25058679282033497,0.6943216911186278,0.49743589743589745,0.5,0.02214825934180098,0.5,0.49743589743589745,0.2504515069203274,0.6940513277069428,-0.00013528590000755347,-0.0002703634116850706
298,195,5,IID,0.47692307692307695,regularized_logistic,0.4535104364326376,0.43877074358020657,0.2524709337216448,0.6981000181389545,0.47692307692307695,0.5,0.047862229502001974,0.5,0.47692307692307695,0.2505022250476795,0.6941517504697245,-0.0019687086739653137,-0.0039482676692299545
299,195,5,IID,0.5025641025641026,regularized_logistic,0.5157795076793604,0.534110876040671,0.2527158086217463,0.6986127611866608,0.5025641025641026,0.5,0.052424264173109636,0.5,0.5025641025641026,0.2508735742094119,0.6948981988782978,-0.001842234412334387,-0.0037145623083629786
300,195,5,IID,0.5435897435897435,regularized_logistic,0.49056603773584906,0.5313893988218661,0.25165719810791837,0.6964628697692172,0.4564102564102564,0.5,0.05851469920975916,0.5,0.5435897435897435,0.2503773211511754,0.6939018404328058,-0.0012798769567429757,-0.0025610293364114467
301,195,5,IID,0.4717948717948718,regularized_logistic,0.4690797804981005,0.44873379801665314,0.24990174273804655,0.6929551171326019,0.5282051282051282,0.5,0.0035268163148989284,0.5,0.4717948717948718,0.25098993168114136,0.6951276172289247,0.0010881889430948144,0.002172500096322749
302,195,5,IID,0.4461538461538462,regularized_logistic,0.5063856960408685,0.4730319101681594,0.2500045812930066,0.6931563432827064,0.4564102564102564,0.4600893997445722,0.05399841831052269,0.5,0.4461538461538462,0.2526519310891962,0.6984543079809633,0.0026473497961895798,0.005297964698256941
303,195,5,IID,0.5538461538461539,regularized_logistic,0.5116006811409111,0.5651282244999981,0.26502721569361826,0.7235182993171768,0.4461538461538462,0.5,0.133900471885736,0.5,0.5538461538461539,0.24910362364907815,0.6913542393796573,-0.015923592044540108,-0.032164059937519474
304,195,5,IID,0.5282051282051282,regularized_logistic,0.5475939214858591,0.5777994460994685,0.2498741620758852,0.6929057598362205,0.5282051282051282,0.5,0.03134402046384854,0.5,0.5282051282051282,0.2507214898800173,0.6945904002361193,0.0008473278041321031,0.0016846403998987958
305,195,5,IID,0.5897435897435898,regularized_logistic,0.568695652173913,0.666841103042882,0.27052613513748025,0.7346034763834209,0.41025641025641024,0.5,0.1696560000300087,0.5,0.5897435897435898,0.2556389065479974,0.7044369376868895,-0.014887228589482826,-0.03016653869653141
306,195,5,IID,0.5076923076923077,regularized_logistic,0.5684974747474747,0.5521710274555175,0.249609515791923,0.6923652961055289,0.5076923076923077,0.5,0.013562985385712989,0.5,0.5076923076923077,0.24994089306636266,0.6930289620531422,0.00033137727443965925,0.0006636659476133566
307,195,5,IID,0.49743589743589745,regularized_logistic,0.5512308015989901,0.5381470648301407,0.24995361343906236,0.693054868993841,0.5025641025641026,0.5051020408163265,0.02813097792948139,0.5,0.49743589743589745,0.25109185830448033,0.6953347950389966,0.00113824486541797,0.0022799260451557
308,195,5,IID,0.4564102564102564,regularized_logistic,0.47275810896756415,0.46558169060063176,0.24858328683876338,0.690323398249607,0.5435897435897435,0.5,0.016631955608613358,0.5,0.4564102564102564,0.2494068816232603,0.6919608603732831,0.0008235947844969227,0.0016374621236761033
309,195,5,IID,0.48205128205128206,regularized_logistic,0.5425531914893617,0.5095831705149939,0.24967357201317997,0.6924942051355294,0.517948717948718,0.5,0.0077503017407034025,0.5,0.48205128205128206,0.2505986875633758,0.6943448326289653,0.0009251155501958097,0.0018506274934358968
310,195,5,IID,0.5282051282051282,regularized_logistic,0.499261291684255,0.5357857418568481,0.25752854126458596,0.7083197971438979,0.4717948717948718,0.5,0.0902930922071642,0.5,0.5282051282051282,0.24921115448538442,0.6915686822552344,-0.008317386779201547,-0.016751114888663543
311,195,5,IID,0.47692307692307695,regularized_logistic,0.48450347881087913,0.4861772446355952,0.25092590299509077,0.6949996221702464,0.47692307692307695,0.5,0.038174270127757814,0.5,0.47692307692307695,0.2541640178003814,0.7015040025086916,0.003238114805290626,0.006504380338445248
312,195,5,IID,0.48717948717948717,regularized_logistic,0.521578947368421,0.5063320986560691,0.25085377668532116,0.6948647088307706,0.5128205128205128,0.5,0.03227804197263168,0.5,0.48717948717948717,0.24983581407322955,0.6928187729016,-0.0010179626120916108,-0.0020459359291705725
313,195,5,IID,0.5128205128205128,regularized_logistic,0.47631578947368425,0.5064244038799327,0.2504445192028634,0.694036407117515,0.48717948717948717,0.5,0.022813681649706263,0.5,0.5128205128205128,0.25002187394373726,0.6931909284878823,-0.00042264525912616424,-0.0008454786296326899
314,195,5,IID,0.517948717948718,regularized_logistic,0.528333684432273,0.522042835557345,0.24972433905523764,0.6925959098242224,0.517948717948718,0.5,0.007084121984167857,0.5,0.517948717948718,0.2508102466028836,0.6947682879548666,0.0010859075476459534,0.0021723781306441925
315,195,5,IID,0.6,regularized_logistic,0.4997808459346921,0.5825428013574456,0.2646600851011445,0.722619089312424,0.4,0.5,0.15553486364925995,0.5,0.6,0.2646567857386791,0.7226030975833827,-3.2993624654031883e-06,-1.599172904132029e-05
316,195,5,IID,0.4461538461538462,regularized_logistic,0.4514687100893997,0.439910928586611,0.24750353906577408,0.6881574946190292,0.5538461538461539,0.5,0.011066063367111023,0.5,0.4461538461538462,0.24855553162089597,0.6902573746056675,0.0010519925551218945,0.0020998799866382978
317,195,5,IID,0.5282051282051282,regularized_logistic,0.5233220768256649,0.5510015442608742,0.2558791652664107,0.7049718043953443,0.4717948717948718,0.5,0.08267842212839599,0.5,0.5282051282051282,0.24956982411527862,0.6922867430763465,-0.006309341151132075,-0.012685061318997826
318,195,5,IID,0.5076923076923077,regularized_logistic,0.4319234006734007,0.48373347174119175,0.250889984433742,0.6949274536087915,0.4461538461538462,0.4422348484848485,0.06091307512638309,0.5,0.5076923076923077,0.25054299569701527,0.6942361237608558,-0.0003469887367267277,-0.0006913298479357399
319,195,5,IID,0.48717948717948717,regularized_logistic,0.5547368421052631,0.5349964480045548,0.24921192925633598,0.6915701377547377,0.517948717948718,0.5057894736842106,0.0027168690102400673,0.5,0.48717948717948717,0.24995987733778868,0.6930673144378009,0.000747948081452704,0.0014971766830631505
320,195,5,IID,0.48717948717948717,regularized_logistic,0.5166315789473683,0.5129095385593874,0.2501219512291026,0.693392458682176,0.5128205128205128,0.5,0.02093375152978777,0.5,0.48717948717948717,0.24984954439499887,0.69284624529436,-0.0002724068341037056,-0.0005462133878160191
321,195,5,IID,0.5230769230769231,regularized_logistic,0.48302761965001056,0.5219740597281235,0.25058631814007987,0.6943200028698483,0.47692307692307695,0.5,0.033065022565727964,0.5,0.5230769230769231,0.24977087525547326,0.692691529801359,-0.0008154428846066097,-0.0016284730684893445
322,195,5,IID,0.5076923076923077,regularized_logistic,0.5258838383838383,0.5050968494821597,0.25006730093377844,0.6932817550411088,0.48717948717948717,0.4947916666666667,0.018143741630292736,0.5,0.5076923076923077,0.25242496046402885,0.6980128707619988,0.002357659530250411,0.004731115720890022
323,195,5,IID,0.5025641025641026,regularized_logistic,0.5015779507679361,0.5249808470851671,0.2506715262676433,0.6944925770217263,0.5025641025641026,0.5,0.026745551198532613,0.5,0.5025641025641026,0.250060332855224,0.6932678826184675,-0.0006111934124192753,-0.0012246944032587859
324,195,5,IID,0.46153846153846156,regularized_logistic,0.5001058201058202,0.4472404617297251,0.2488810940625009,0.6909141546975628,0.5384615384615384,0.5,0.016402023231688545,0.5,0.46153846153846156,0.25701796325387616,0.7072486961893781,0.008136869191375268,0.016334541491815346
325,195,5,IID,0.48205128205128206,regularized_logistic,0.5214872551084896,0.4814109458424377,0.25234333123412916,0.6978487128853127,0.48205128205128206,0.5,0.052813502462293715,0.5,0.48205128205128206,0.24982579654255094,0.6927987595902517,-0.002517534691578227,-0.005049953295060972
326,195,5,IID,0.5487179487179488,regularized_logistic,0.5444987255734919,0.5642325942719588,0.25459500033566745,0.702353986843793,0.4512820512820513,0.5,0.08369068128227614,0.5,0.5487179487179488,0.2531526675178066,0.6994586181798925,-0.0014423328178608807,-0.0028953686639004994
327,195,5,IID,0.5128205128205128,regularized_logistic,0.5312631578947369,0.5194097970178451,0.249679852610072,0.6925068852989104,0.5435897435897435,0.5321052631578947,0.03829309975687416,0.5,0.5128205128205128,0.2499794920831736,0.6931061646895617,0.0002996394731016039,0.0005992793906512972
